Coil:Heating:DX:MultiSpeed,Speed 3 Gross Rated Heating Capacity,speed_3_gross_rated_heating_capacity
Coil:Heating:DX:MultiSpeed,Speed 3 Rated Air Flow Rate,speed_3_rated_air_flow_rate
Coil:Heating:DX:MultiSpeed,Speed 3 Secondary Coil Air Flow Rate,speed_3_secondary_coil_air_flow_rate
Coil:Heating:DX:MultiSpeed,Speed 4 Gross Rated Heating Capacity,speed_4_gross_rated_heating_capacity
Coil:Heating:DX:MultiSpeed,Speed 4 Rated Air Flow Rate,speed_4_rated_air_flow_rate
Coil:Heating:DX:MultiSpeed,Speed 4 Secondary Coil Air Flow Rate,speed_4_secondary_coil_air_flow_rate
Coil:Heating:DX:SingleSpeed,Gross Rated Heating Capacity,gross_rated_heating_capacity
Coil:Heating:DX:SingleSpeed,Design Size Gross Rated Heating Capacity,gross_rated_heating_capacity
Coil:Heating:DX:SingleSpeed,Rated Air Flow Rate,rated_air_flow_rate
Coil:Heating:DX:SingleSpeed,Design Size Rated Air Flow Rate,rated_air_flow_rate
Coil:Heating:DX:SingleSpeed,Resistive Defrost Heater Capacity,resistive_defrost_heater_capacity
Coil:Heating:DX:SingleSpeed,Secondary Coil Air Flow Rate,secondary_coil_air_flow_rate
Coil:Heating:DX:VariableRefrigerantFlow,Gross Rated Heating Capacity,gross_rated_heating_capacity
Coil:Heating:DX:VariableRefrigerantFlow,Rated Air Flow Rate,rated_air_flow_rate
Coil:Heating:DX:VariableRefrigerantFlow:FLUIDTEMPERATURECONTROL,Rated Total Heating Capacity,rated_total_heating_capacity
Coil:Heating:DX:VariableSpeed,Rated Air Flow Rate At Selected Nominal Speed Level,rated_air_flow_rate_at_selected_nominal_speed_level
Coil:Heating:DX:VariableSpeed,Rated Heating Capacity At Selected Nominal Speed Level,rated_heating_capacity_at_selected_nominal_speed_level
Coil:Heating:DX:VariableSpeed,Resistive Defrost Heater Capacity,resistive_defrost_heater_capacity
Coil:Heating:Electric,Design Size Nominal Capacity,nominal_capacity
Coil:Heating:Electric:MultiStage,Stage 1 Nominal Capacity,stage_1_nominal_capacity
Coil:Heating:Electric:MultiStage,Stage 2 Nominal Capacity,stage_2_nominal_capacity
Coil:Heating:Electric:MultiStage,Stage 3 Nominal Capacity,stage_3_nominal_capacity
Coil:Heating:Electric:MultiStage,Stage 4 Nominal Capacity,stage_4_nominal_capacity
Coil:Heating:Fuel,Design Size Nominal Capacity,nominal_capacity
Coil:Heating:Gas:MultiStage,Stage 1 Nominal Capacity,stage_1_nominal_capacity
Coil:Heating:Gas:MultiStage,Stage 2 Nominal Capacity,stage_2_nominal_capacity
Coil:Heating:Gas:MultiStage,Stage 3 Nominal Capacity,stage_3_nominal_capacity
Coil:Heating:Gas:MultiStage,Stage 4 Nominal Capacity,stage_4_nominal_capacity
Coil:Heating:Steam,Maximum Steam Flow Rate,maximum_steam_flow_rate
Coil:Heating:Water,U-Factor Times Area Value,u-factor_times_area_value
Coil:Heating:Water,Design Size U-Factor Times Area Value,u-factor_times_area_value
Coil:Heating:Water,Maximum Water Flow Rate,maximum_water_flow_rate
Coil:Heating:Water,Design Size Maximum Water Flow Rate,maximum_water_flow_rate
Coil:Heating:Water,Rated Capacity,rated_capacity
Coil:Heating:Water,Design Size Rated Capacity,rated_capacity
Coil:Heating:WaterToAirHeatPump:EquationFit,Gross Rated Heating Capacity,gross_rated_heating_capacity
Coil:Heating:WaterToAirHeatPump:EquationFit,Rated Air Flow Rate,rated_air_flow_rate
Coil:Heating:WaterToAirHeatPump:EquationFit,Rated Water Flow Rate,rated_water_flow_rate
Coil:Heating:WaterToAirHeatPump:VariableSpeedEquationFit,Rated Air Flow Rate At Selected Nominal Speed Level,rated_air_flow_rate_at_selected_nominal_speed_level
Coil:Heating:WaterToAirHeatPump:VariableSpeedEquationFit,Rated Heating Capacity At Selected Nominal Speed Level,rated_heating_capacity_at_selected_nominal_speed_level
Coil:Heating:WaterToAirHeatPump:VariableSpeedEquationFit,Rated Water Flow Rate At Selected Nominal Speed Level,rated_water_flow_rate_at_selected_nominal_speed_level
CoilPerformance:DX:Cooling,Evaporative Condenser Air Flow Rate,evaporative_condenser_air_flow_rate
CoilPerformance:DX:Cooling,Evaporative Condenser Pump Rated Power Consumption,evaporative_condenser_pump_rated_power_consumption
CoilPerformance:DX:Cooling,Gross Rated Sensible Heat Ratio,gross_rated_sensible_heat_ratio
CoilPerformance:DX:Cooling,Gross Rated Total Cooling Capacity,gross_rated_total_cooling_capacity
CoilPerformance:DX:Cooling,Rated Air Flow Rate,rated_air_flow_rate
CondenserLoop,Maximum Loop Flow Rate,maximum_loop_flow_rate
CondenserLoop,Condenser Loop Volume,condenser_loop_volume
Controller:OutdoorAir,Minimum Outdoor Air Flow Rate,minimum_outdoor_air_flow_rate
Controller:OutdoorAir,Maximum Outdoor Air Flow Rate,maximum_outdoor_air_flow_rate
Controller:WaterCoil,Controller Convergence Tolerance,controller_convergence_tolerance
Controller:WaterCoil,Maximum Actuated Flow,maximum_actuated_flow
CoolingTower:SINGLESPEED,Design Air Flow Rate,design_air_flow_rate
CoolingTower:SINGLESPEED,Design Approach Temperature,design_approach_temperature
CoolingTower:SINGLESPEED,Fan Power at Design Air Flow Rate,fan_power_at_design_air_flow_rate
CoolingTower:SINGLESPEED,Design Range Temperature,design_range_temperature
CoolingTower:SINGLESPEED,U-Factor Times Area Value at Design Air Flow Rate,u-factor_times_area_value_at_design_air_flow_rate
CoolingTower:SINGLESPEED,Design Water Flow Rate,design_water_flow_rate
CoolingTower:TWOSPEED,Design Approach Temperature,design_approach_temperature
CoolingTower:TWOSPEED,Design Range Temperature,design_range_temperature
CoolingTower:TWOSPEED,Design Water Flow Rate,design_water_flow_rate
CoolingTower:TWOSPEED,High Fan Speed Air Flow Rate,high_fan_speed_air_flow_rate
CoolingTower:TWOSPEED,High Fan Speed Fan Power,high_fan_speed_fan_power
CoolingTower:TWOSPEED,High Fan Speed U-Factor Times Area Value,high_fan_speed_u-factor_times_area_value
CoolingTower:VARIABLESPEED,Design Air Flow Rate,design_air_flow_rate
CoolingTower:VARIABLESPEED,Fan Power at Design Air Flow Rate,fan_power_at_design_air_flow_rate
CoolingTower:VARIABLESPEED,Design Water Flow Rate,design_water_flow_rate
CoolingTower:VARIABLESPEED:MERKEL,Design Air Flow Rate U-Factor Times Area Value,design_air_flow_rate_u-factor_times_area_value
CoolingTower:VARIABLESPEED:MERKEL,Design Approach Temperature,design_approach_temperature
CoolingTower:VARIABLESPEED:MERKEL,Design Range Temperature,design_range_temperature
CoolingTower:VARIABLESPEED:MERKEL,Design Water Flow Rate,design_water_flow_rate
CoolingTower:VARIABLESPEED:MERKEL,Nominal Capacity,nominal_capacity
DESIGNSPECIFICATION:ZONEHVAC:SIZING,Cooling Design Capacity,cooling_design_capacity
DESIGNSPECIFICATION:ZONEHVAC:SIZING,Cooling Supply Air Flow Rate,cooling_supply_air_flow_rate
DESIGNSPECIFICATION:ZONEHVAC:SIZING,Heating Design Capacity,heating_design_capacity
DESIGNSPECIFICATION:ZONEHVAC:SIZING,Heating Supply Air Flow Rate,heating_supply_air_flow_rate
DESIGNSPECIFICATION:ZONEHVAC:SIZING,No Load Supply Air Flow Rate,no_load_supply_air_flow_rate
DISTRICTCOOLING,Nominal Capacity,nominal_capacity
DISTRICTHEATING,Nominal Capacity,nominal_capacity
EVAPORATIVECOOLER:DIRECT:CELDEKPAD,Direct Pad Area,direct_pad_area
EVAPORATIVECOOLER:DIRECT:CELDEKPAD,Direct Pad Depth,direct_pad_depth
EVAPORATIVECOOLER:DIRECT:RESEARCHSPECIAL,Primary Air Design Flow Rate,primary_air_design_flow_rate
EVAPORATIVECOOLER:DIRECT:RESEARCHSPECIAL,Recirculating Water Pump Design Power,recirculating_water_pump_design_power
EVAPORATIVECOOLER:INDIRECT:CELDEKPAD,Direct Pad Area,direct_pad_area
EVAPORATIVECOOLER:INDIRECT:CELDEKPAD,Direct Pad Depth,direct_pad_depth
EVAPORATIVECOOLER:INDIRECT:RESEARCHSPECIAL,Primary Air Design Flow Rate,primary_air_design_flow_rate
EVAPORATIVECOOLER:INDIRECT:RESEARCHSPECIAL,Recirculating Water Pump Design Power,recirculating_water_pump_design_power
EVAPORATIVECOOLER:INDIRECT:RESEARCHSPECIAL,Secondary Air Design Flow Rate,secondary_air_design_flow_rate
EVAPORATIVECOOLER:INDIRECT:RESEARCHSPECIAL,Secondary Air Fan Design Power,secondary_air_fan_design_power
EVAPORATIVEFLUIDCOOLER:SINGLESPEED,Design Air Flow Rate Fan Power,design_air_flow_rate_fan_power
EVAPORATIVEFLUIDCOOLER:SINGLESPEED,Design Air Flow Rate U-factor Times Area Value,design_air_flow_rate_u-factor_times_area_value
EVAPORATIVEFLUIDCOOLER:SINGLESPEED,Design Air Flow Rate,design_air_flow_rate
EVAPORATIVEFLUIDCOOLER:SINGLESPEED,Design Water Flow Rate,design_water_flow_rate
EVAPORATIVEFLUIDCOOLER:TWOSPEED,Design Water Flow Rate,design_water_flow_rate
EVAPORATIVEFLUIDCOOLER:TWOSPEED,High Fan Speed Air Flow Rate,high_fan_speed_air_flow_rate
EVAPORATIVEFLUIDCOOLER:TWOSPEED,High Fan Speed Fan Power,high_fan_speed_fan_power
EVAPORATIVEFLUIDCOOLER:TWOSPEED,High Fan Speed U-factor Times Area Value,high_fan_speed_u-factor_times_area_value
Fan:ComponentModel,Belt Maximum Torque,belt_maximum_torque
Fan:ComponentModel,Maximum Flow Rate,maximum_flow_rate
Fan:ComponentModel,Maximum Motor Output Power,maximum_motor_output_power
Fan:ComponentModel,Maximum VFD Output Power,maximum_vfd_output_power
Fan:ComponentModel,Minimum Flow Rate,minimum_flow_rate
Fan:ComponentModel,Motor Fan Pulley Ratio,motor_fan_pulley_ratio
Fan:ConstantVolume,Maximum Flow Rate,maximum_flow_rate
Fan:ConstantVolume,Design Size Maximum Flow Rate,maximum_flow_rate
Fan:OnOff,Maximum Flow Rate,maximum_flow_rate
Fan:OnOff,Design Size Maximum Flow Rate,maximum_flow_rate
Fan:SystemModel,Design Electric Power Consumption,design_electric_power_consumption
Fan:SystemModel,Design Size Design Maximum Air Flow Rate,design_maximum_air_flow_rate
Fan:VariableVolume,Maximum Flow Rate,maximum_flow_rate
Fan:VariableVolume,Design Size Maximum Flow Rate,maximum_flow_rate
FanPerformance:NightVentilation,Maximum Flow Rate,maximum_flow_rate
FluidCooler:SingleSpeed,Design Air Flow Rate Fan Power,design_air_flow_rate_fan_power
FluidCooler:SingleSpeed,Design Air Flow Rate U-factor Times Area Value,design_air_flow_rate_u-factor_times_area_value
FluidCooler:SingleSpeed,Design Air Flow Rate,design_air_flow_rate
FluidCooler:SingleSpeed,Design Water Flow Rate,design_water_flow_rate
FluidCooler:TWOSPEED,Design Water Flow Rate,design_water_flow_rate
FluidCooler:TWOSPEED,High Fan Speed Air Flow Rate,high_fan_speed_air_flow_rate
FluidCooler:TWOSPEED,High Fan Speed Fan Power,high_fan_speed_fan_power
FluidCooler:TWOSPEED,High Fan Speed U-factor Times Area Value,high_fan_speed_u-factor_times_area_value
HeaderedPumps:ConstantSpeed,Design Power Consumption,design_power_consumption
HeaderedPumps:ConstantSpeed,Total Design Flow Rate,total_design_flow_rate
HeaderedPumps:VariableSpeed,Design Power Consumption,design_power_consumption
HeaderedPumps:VariableSpeed,Design Flow Rate,design_flow_rate
HeatExchanger:AirToAir:FlatPlate,Nominal Secondary Air Flow Rate,nominal_secondary_air_flow_rate
HeatExchanger:AirToAir:FlatPlate,Nominal Supply Air Flow Rate,nominal_supply_air_flow_rate
HeatExchanger:AirToAir:SensibleAndLatent,Design Size Nominal Supply Air Flow Rate,nominal_supply_air_flow_rate
HeatExchanger:Desiccant:BalancedFlow:PerformanceDataType1,Nominal Air Face Velocity,nominal_air_face_velocity
HeatExchanger:Desiccant:BalancedFlow:PerformanceDataType1,Nominal Air Flow Rate,nominal_air_flow_rate
HeatExchanger:FluidToFluid,Heat Exchanger U-Factor Times Area Value,heat_exchanger_u-factor_times_area_value
HeatExchanger:FluidToFluid,Loop Demand Side Design Fluid Flow Rate,loop_demand_side_design_fluid_flow_rate
HeatExchanger:FluidToFluid,Loop Supply Side Design Fluid Flow Rate,loop_supply_side_design_fluid_flow_rate
HeatPUMP:WATERTOWATER:EQUATIONFIT:COOLING,Reference Cooling Capacity,reference_cooling_capacity
HeatPUMP:WATERTOWATER:EQUATIONFIT:COOLING,Reference Cooling Power Consumption,reference_cooling_power_consumption
HeatPUMP:WATERTOWATER:EQUATIONFIT:COOLING,Reference Load Side Flow Rate,reference_load_side_flow_rate
HeatPUMP:WATERTOWATER:EQUATIONFIT:COOLING,Reference Source Side Flow Rate,reference_source_side_flow_rate
HeatPUMP:WATERTOWATER:EQUATIONFIT:HEATING,Reference Heating Capacity,reference_heating_capacity
HeatPUMP:WATERTOWATER:EQUATIONFIT:HEATING,Reference Heating Power Consumption,reference_heating_power_consumption
HeatPUMP:WATERTOWATER:EQUATIONFIT:HEATING,Reference Load Side Flow Rate,reference_load_side_flow_rate
HeatPUMP:WATERTOWATER:EQUATIONFIT:HEATING,Reference Source Side Flow Rate,reference_source_side_flow_rate
HUMIDIFIER:STEAM:ELECTRIC,Rated Capacity,rated_capacity
HUMIDIFIER:STEAM:ELECTRIC,Rated Power,rated_power
HUMIDIFIER:STEAM:GAS,Rated Capacity,rated_capacity
HUMIDIFIER:STEAM:GAS,Rated Gas Use Rate,rated_gas_use_rate
HVACTEMPLATE:PLANT:BOILER,Capacity,capacity
HVACTEMPLATE:PLANT:CHILLER,Capacity,capacity
HVACTEMPLATE:PLANT:TOWER,Free Convection Capacity,free_convection_capacity
HVACTEMPLATE:PLANT:TOWER,High Speed Fan Power,high_speed_fan_power
HVACTEMPLATE:PLANT:TOWER,High Speed Nominal Capacity,high_speed_nominal_capacity
HVACTEMPLATE:PLANT:TOWER,Low Speed Fan Power,low_speed_fan_power
HVACTEMPLATE:PLANT:TOWER,Low Speed Nominal Capacity,low_speed_nominal_capacity
HVACTEMPLATE:SYSTEM:CONSTANTVOLUME,Heating Coil Capacity,heating_coil_capacity
HVACTEMPLATE:SYSTEM:CONSTANTVOLUME,Humidifier Rated Electric Power,humidifier_rated_electric_power
HVACTEMPLATE:SYSTEM:CONSTANTVOLUME,Maximum Outdoor Air Flow Rate,maximum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:CONSTANTVOLUME,Minimum Outdoor Air Flow Rate,minimum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:CONSTANTVOLUME,Supply Fan Maximum Flow Rate,supply_fan_maximum_flow_rate
HVACTEMPLATE:SYSTEM:DEDICATEDOUTDOORAIR,DX Cooling Coil Gross Rated Sensible Heat Ratio,dx_cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:SYSTEM:DEDICATEDOUTDOORAIR,DX Cooling Coil Gross Rated Total Capacity,dx_cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:SYSTEM:DEDICATEDOUTDOORAIR,Humidifier Rated Electric Power,humidifier_rated_electric_power
HVACTEMPLATE:SYSTEM:DEDICATEDOUTDOORAIR,Supply Fan Flow Rate,supply_fan_flow_rate
HVACTEMPLATE:SYSTEM:DUALDUCT,Cold Duct Supply Fan Maximum Flow Rate,cold_duct_supply_fan_maximum_flow_rate
HVACTEMPLATE:SYSTEM:DUALDUCT,Heating Coil Capacity,heating_coil_capacity
HVACTEMPLATE:SYSTEM:DUALDUCT,Hot Duct Supply Fan Maximum Flow Rate,hot_duct_supply_fan_maximum_flow_rate
HVACTEMPLATE:SYSTEM:DUALDUCT,Humidifier Rated Electric Power,humidifier_rated_electric_power
HVACTEMPLATE:SYSTEM:DUALDUCT,Main Supply Fan Maximum Flow Rate,main_supply_fan_maximum_flow_rate
HVACTEMPLATE:SYSTEM:DUALDUCT,Maximum Outdoor Air Flow Rate,maximum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:DUALDUCT,Minimum Outdoor Air Flow Rate,minimum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:PACKAGEDVAV,Cooling Coil Gross Rated Sensible Heat Ratio,cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:SYSTEM:PACKAGEDVAV,Cooling Coil Gross Rated Total Capacity,cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:SYSTEM:PACKAGEDVAV,Heating Coil Capacity,heating_coil_capacity
HVACTEMPLATE:SYSTEM:PACKAGEDVAV,Humidifier Rated Electric Power,humidifier_rated_electric_power
HVACTEMPLATE:SYSTEM:PACKAGEDVAV,Maximum Outdoor Air Flow Rate,maximum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:PACKAGEDVAV,Minimum Outdoor Air Flow Rate,minimum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:PACKAGEDVAV,Supply Fan Maximum Flow Rate,supply_fan_maximum_flow_rate
HVACTEMPLATE:SYSTEM:PACKAGEDVAV,Supply Fan Minimum Flow Rate,supply_fan_minimum_flow_rate
HVACTEMPLATE:SYSTEM:UNITARY,Cooling Coil Gross Rated Sensible Heat Ratio,cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:SYSTEM:UNITARY,Cooling Coil Gross Rated Total Capacity,cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:SYSTEM:UNITARY,Heating Coil Capacity,heating_coil_capacity
HVACTEMPLATE:SYSTEM:UNITARY,Humidifier Rated Electric Power,humidifier_rated_electric_power
HVACTEMPLATE:SYSTEM:UNITARY,Maximum Outdoor Air Flow Rate,maximum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARY,Minimum Outdoor Air Flow Rate,minimum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARY,Supply Fan Maximum Flow Rate,supply_fan_maximum_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Cooling Coil Gross Rated Sensible Heat Ratio,cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Cooling Coil Gross Rated Total Capacity,cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Cooling Supply Air Flow Rate,cooling_supply_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Heat Pump Heating Coil Gross Rated Capacity,heat_pump_heating_coil_gross_rated_capacity
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Heating Supply Air Flow Rate,heating_supply_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Humidifier Rated Electric Power,humidifier_rated_electric_power
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Maximum Outdoor Air Flow Rate,maximum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Minimum Outdoor Air Flow Rate,minimum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,No Load Supply Air Flow Rate,no_load_supply_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYHEATPUMP:AIRTOAIR,Supplemental Heating Coil Capacity,supplemental_heating_coil_capacity
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,Cooling Supply Air Flow Rate,cooling_supply_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,DX Cooling Coil Gross Rated Sensible Heat Ratio,dx_cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,DX Cooling Coil Gross Rated Total Capacity,dx_cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,Heating Coil Gross Rated Capacity,heating_coil_gross_rated_capacity
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,Heating Supply Air Flow Rate,heating_supply_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,Humidifier Rated Electric Power,humidifier_rated_electric_power
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,Maximum Outdoor Air Flow Rate,maximum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,Minimum Outdoor Air Flow Rate,minimum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,No Load Supply Air Flow Rate,no_load_supply_air_flow_rate
HVACTEMPLATE:SYSTEM:UNITARYSYSTEM,Supplemental Heating or Reheat Coil Capacity,supplemental_heating_or_reheat_coil_capacity
HVACTEMPLATE:SYSTEM:VAV,Humidifier Rated Electric Power,humidifier_rated_electric_power
HVACTEMPLATE:SYSTEM:VAV,Maximum Outdoor Air Flow Rate,maximum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:VAV,Minimum Outdoor Air Flow Rate,minimum_outdoor_air_flow_rate
HVACTEMPLATE:SYSTEM:VAV,Supply Fan Maximum Flow Rate,supply_fan_maximum_flow_rate
HVACTEMPLATE:SYSTEM:VAV,Supply Fan Minimum Flow Rate,supply_fan_minimum_flow_rate
HVACTEMPLATE:SYSTEM:VRF,Evaporative Condenser Air Flow Rate,evaporative_condenser_air_flow_rate
HVACTEMPLATE:SYSTEM:VRF,Evaporative Condenser Pump Rated Power Consumption,evaporative_condenser_pump_rated_power_consumption
HVACTEMPLATE:SYSTEM:VRF,Gross Rated Heating Capacity,gross_rated_heating_capacity
HVACTEMPLATE:SYSTEM:VRF,Gross Rated Total Cooling Capacity,gross_rated_total_cooling_capacity
HVACTEMPLATE:SYSTEM:VRF,Resistive Defrost Heater Capacity,resistive_defrost_heater_capacity
HVACTEMPLATE:SYSTEM:VRF,Water Condenser Volume Flow Rate,water_condenser_volume_flow_rate
HVACTEMPLATE:ZONE:BASEBOARDHEAT,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:CONSTANTVOLUME,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:CONSTANTVOLUME,Supply Air Maximum Flow Rate,supply_air_maximum_flow_rate
HVACTEMPLATE:ZONE:DUALDUCT,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:DUALDUCT,Supply Air Maximum Flow Rate,supply_air_maximum_flow_rate
HVACTEMPLATE:ZONE:FANCOIL,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:FANCOIL,Supply Air Maximum Flow Rate,supply_air_maximum_flow_rate
HVACTEMPLATE:ZONE:IDEALLOADSAIRSYSTEM,Maximum Cooling Air Flow Rate,maximum_cooling_air_flow_rate
HVACTEMPLATE:ZONE:IDEALLOADSAIRSYSTEM,Maximum Heating Air Flow Rate,maximum_heating_air_flow_rate
HVACTEMPLATE:ZONE:IDEALLOADSAIRSYSTEM,Maximum Sensible Heating Capacity,maximum_sensible_heating_capacity
HVACTEMPLATE:ZONE:IDEALLOADSAIRSYSTEM,Maximum Total Cooling Capacity,maximum_total_cooling_capacity
HVACTEMPLATE:ZONE:PTAC,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:PTAC,Cooling Coil Gross Rated Sensible Heat Ratio,cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:ZONE:PTAC,Cooling Coil Gross Rated Total Capacity,cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:ZONE:PTAC,Cooling Supply Air Flow Rate,cooling_supply_air_flow_rate
HVACTEMPLATE:ZONE:PTAC,Heating Coil Capacity,heating_coil_capacity
HVACTEMPLATE:ZONE:PTAC,Heating Supply Air Flow Rate,heating_supply_air_flow_rate
HVACTEMPLATE:ZONE:PTAC,No Load Supply Air Flow Rate,no_load_supply_air_flow_rate
HVACTEMPLATE:ZONE:PTHP,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:PTHP,Cooling Coil Gross Rated Sensible Heat Ratio,cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:ZONE:PTHP,Cooling Coil Gross Rated Total Capacity,cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:ZONE:PTHP,Cooling Supply Air Flow Rate,cooling_supply_air_flow_rate
HVACTEMPLATE:ZONE:PTHP,Heat Pump Heating Coil Gross Rated Capacity,heat_pump_heating_coil_gross_rated_capacity
HVACTEMPLATE:ZONE:PTHP,Heating Supply Air Flow Rate,heating_supply_air_flow_rate
HVACTEMPLATE:ZONE:PTHP,No Load Supply Air Flow Rate,no_load_supply_air_flow_rate
HVACTEMPLATE:ZONE:PTHP,Supplemental Heating Coil Capacity,supplemental_heating_coil_capacity
HVACTEMPLATE:ZONE:UNITARY,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:UNITARY,Supply Air Maximum Flow Rate,supply_air_maximum_flow_rate
HVACTEMPLATE:ZONE:VAV,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:VAV,Supply Air Maximum Flow Rate,supply_air_maximum_flow_rate
HVACTEMPLATE:ZONE:VAV:FANPOWERED,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:VAV:FANPOWERED,Parallel Fan On Flow Fraction,parallel_fan_on_flow_fraction
HVACTEMPLATE:ZONE:VAV:FANPOWERED,Primary Supply Air Maximum Flow Rate,primary_supply_air_maximum_flow_rate
HVACTEMPLATE:ZONE:VAV:FANPOWERED,Primary Supply Air Minimum Flow Fraction,primary_supply_air_minimum_flow_fraction
HVACTEMPLATE:ZONE:VAV:FANPOWERED,Secondary Supply Air Maximum Flow Rate,secondary_supply_air_maximum_flow_rate
HVACTEMPLATE:ZONE:VAV:HEATANDCOOL,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:VAV:HEATANDCOOL,Supply Air Maximum Flow Rate,supply_air_maximum_flow_rate
HVACTEMPLATE:ZONE:VRF,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:VRF,Cooling Coil Gross Rated Sensible Heat Ratio,cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:ZONE:VRF,Cooling Coil Gross Rated Total Capacity,cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:ZONE:VRF,Cooling Outdoor Air Flow Rate,cooling_outdoor_air_flow_rate
HVACTEMPLATE:ZONE:VRF,Cooling Supply Air Flow Rate,cooling_supply_air_flow_rate
HVACTEMPLATE:ZONE:VRF,Heat Pump Heating Coil Gross Rated Capacity,heat_pump_heating_coil_gross_rated_capacity
HVACTEMPLATE:ZONE:VRF,Heating Outdoor Air Flow Rate,heating_outdoor_air_flow_rate
HVACTEMPLATE:ZONE:VRF,Heating Supply Air Flow Rate,heating_supply_air_flow_rate
HVACTEMPLATE:ZONE:VRF,No Cooling Supply Air Flow Rate,no_cooling_supply_air_flow_rate
HVACTEMPLATE:ZONE:VRF,No Heating Supply Air Flow Rate,no_heating_supply_air_flow_rate
HVACTEMPLATE:ZONE:VRF,No Load Outdoor Air Flow Rate,no_load_outdoor_air_flow_rate
HVACTEMPLATE:ZONE:WATERTOAIRHEATPUMP,Baseboard Heating Capacity,baseboard_heating_capacity
HVACTEMPLATE:ZONE:WATERTOAIRHEATPUMP,Cooling Coil Gross Rated Sensible Heat Ratio,cooling_coil_gross_rated_sensible_heat_ratio
HVACTEMPLATE:ZONE:WATERTOAIRHEATPUMP,Cooling Coil Gross Rated Total Capacity,cooling_coil_gross_rated_total_capacity
HVACTEMPLATE:ZONE:WATERTOAIRHEATPUMP,Cooling Supply Air Flow Rate,cooling_supply_air_flow_rate
